Date,BTC,ETH,LTC,XRP,XLM,NASDAQ,DJI,N225,HSI,SSEC,STOXX50E,USD-EUR,USD-CNY,USD-JPY,GOLD,OIL,NVDA,AMD,INTC,PYPL,ACWI-ETF,ICLN-ETF,SMH-ETF,QQQ-ETF,XLF-ETF
2018-06-20,6776.549805,536.268005,97.9935,0.5392859999999999,0.232188,7781.509765999999,24657.800781,22555.429688,29696.169922000005,2915.730957,3439.600098,0.86292,6.4855,110.070999,1271.199951,66.220001,260.455902,16.52,50.269287,85.949997,68.621803,8.647408,104.002579,173.994202,25.778406
2018-06-21,6729.740234000001,527.367004,96.925499,0.534775,0.22799699999999998,7712.950195,24461.699219,22693.039063,29296.050781,2875.810059,3403.51001,0.8636299999999999,6.4716,110.351997,1267.199951,65.540001,255.29264799999999,15.65,49.075084999999994,85.970001,68.108414,8.589371,102.70661899999999,172.482498,25.702807999999997
2018-06-22,6083.689941,465.81698600000004,85.075897,0.486947,0.203407,7692.819823999999,24580.890625,22516.830078,29338.699219,2889.76001,3441.600098,0.86164,6.4921,109.952003,1267.400024,68.58000200000001,249.176178,15.8,49.366577,85.120003,68.469688,8.657082,102.322632,172.09968600000002,25.579966
2018-06-23,6162.47998,474.51998899999995,82.603699,0.491284,0.203515,,,,,,,,,,,,,,,,,,,,
2018-06-24,6173.22998,457.671997,80.7771,0.47738,0.193633,,,,,,,,,,,,,,,,,,,,
2018-06-25,6249.180176,460.30999800000006,81.83339699999999,0.481753,0.19775299999999998,7532.009765999999,24252.800781,22338.150391,28961.390625,2859.3359379999997,3369.209961,0.8575299999999999,6.5043,109.936996,1265.599976,68.08000200000001,237.429825,15.11,47.683411,82.190002,67.499969,8.608716000000001,98.626778,168.22221399999998,25.305929000000003
2018-06-26,6093.669922,432.77200300000004,76.866699,0.45600100000000005,0.18648399999999998,7561.629883,24283.109375,22342.0,28881.400391000003,2844.508057,3368.719971,0.8545,6.539,109.64299799999999,1256.599976,70.529999,240.27954100000002,15.5,46.705482,82.32,67.595039,8.531336,99.538742,168.90936299999998,25.220879
2018-06-27,6157.129883,442.36499000000003,80.65969799999999,0.47036999999999995,0.189633,7445.080078,24117.589844,22271.769531,28356.259766000003,2813.177979,3397.1298829999996,0.85835,6.5783,110.097,1252.800049,72.760002,234.053818,14.97,45.849796000000005,80.66999799999999,66.93905600000001,8.376572,97.100426,166.61235,24.909044
2018-06-28,5903.439941,422.36499000000003,74.929802,0.44845799999999997,0.178951,7503.680176000001,24216.050781,22270.390625,28497.320313,2786.896973,3365.5200200000004,0.8647799999999999,6.6019,110.214996,1247.800049,73.449997,239.15753199999997,15.31,46.310555,82.480003,67.29081,8.376572,98.07959,168.045517,25.126382999999997
2018-06-29,6218.299805,436.009003,78.768898,0.45308000000000004,0.18671,7510.299805,24271.410156,22304.509766,28955.109375,2847.417969,3395.600098,0.8648299999999999,6.6274,110.486,1251.300049,74.150002,235.225494,14.99,46.743099,83.269997,67.614067,8.444281,98.559578,168.49707,25.126382999999997
2018-06-30,6404.0,455.17999299999997,81.374001,0.46624499999999997,0.193425,,,,,,,,,,,,,,,,,,,,
2018-07-01,6385.819824,453.917999,80.242897,0.461358,0.198573,,,,,,,,,,,,,,,,,,,,
2018-07-02,6614.180176,475.34698499999996,85.257103,0.486122,0.21315100000000003,7567.689941,24307.179688,21811.929688,,2775.556885,3372.209961,0.8562700000000001,6.6243,110.709999,1239.800049,73.940002,240.52774,15.16,47.203857,83.889999,67.414413,8.444281,98.59796899999999,169.625946,25.249230999999998
2018-07-03,6529.589844,464.19500700000003,85.101303,0.48522299999999996,0.206315,7502.669922,24174.820313,21785.539063,28545.570313,2786.887939,3406.3400880000004,0.85895,6.6667,110.871002,,,235.165939,15.0,46.517426,83.269997,67.357361,8.482971000000001,96.870049,167.662689,25.022438
2018-07-04,6597.549805,467.31799299999994,85.494003,0.490043,0.209735,,,21717.039063,28241.669922000005,2759.125977,3412.030029,0.85769,6.641,110.407997,,,,,,,,,,,
2018-07-05,6639.140136999999,474.411987,83.760002,0.481625,0.202978,7586.430176000001,24356.740234,21546.990234,28182.089844,2733.88208,3440.919922,0.85746,6.6313,110.501999,1257.300049,72.940002,241.01429700000003,15.5,47.721024,84.589996,67.842232,8.502316,99.48114,169.743759,25.079142
2018-07-06,6673.5,474.01199299999996,83.378098,0.47915100000000005,0.20638099999999998,7688.390137,24456.480469,21788.140625,28315.619141000003,2747.229004,3448.48999,0.855,6.6368,110.579002,1254.300049,73.800003,245.58177200000003,16.360001,48.304031,85.940002,68.336578,8.589371,100.74829100000001,172.38433799999999,25.201981
2018-07-07,6856.930176000001,491.660004,86.201897,0.49247700000000005,0.20845,,,,,,,,,,,,,,,,,,,,
2018-07-08,6773.879883,489.118988,82.396004,0.477749,0.209783,,,,,,,,,,,,,,,,,,,,
2018-07-09,6741.75,476.68200700000006,80.857597,0.47426999999999997,0.207929,7756.200195,24776.589844,22052.179688,28688.5,2815.110107,3460.4399409999996,0.8509,6.6392,110.42199699999999,1258.099976,73.849998,247.488205,16.610001,48.764782000000004,86.230003,69.00209,8.705444,101.50666,173.93528700000002,25.778406
2018-07-10,6329.950195,434.424011,76.083504,0.445042,0.191889,7759.200195,24919.660156,22196.890625,28682.25,2827.625,3473.3100590000004,0.85056,6.6152,110.95300300000001,1253.800049,74.110001,251.459915,16.549999,49.046871,86.16999799999999,69.144684,8.676425,102.601021,174.062927,25.68391
2018-07-11,6394.709961,446.51800499999996,78.699898,0.450233,0.189504,7716.609863,24700.449219,21932.210938,28311.689452999995,2777.770996,3422.350098,0.8527299999999999,6.6314,110.831001,1242.800049,70.379997,245.78037999999998,16.27,48.144172999999995,86.25,68.327087,8.570025999999999,99.778725,173.179474,25.561066
2018-07-12,6228.810059,430.074005,76.808601,0.43536400000000003,0.185719,7823.919922,24924.890625,22187.960938,28480.830077999995,2837.658936,3445.48999,0.8564,6.6828,111.958,1245.0,70.33000200000001,249.454193,16.559998999999998,49.225533,89.129997,68.973579,8.676425,100.988289,176.16362,25.608315
2018-07-13,6238.049805,434.027008,76.942497,0.438741,0.204272,7825.97998,25019.410156,22597.349609,28525.439452999995,2831.184082,3454.540039,0.8572,6.6659,112.665001,1239.599976,71.010002,247.55772400000004,16.27,49.103287,87.989998,69.078148,8.628062,100.77709200000001,176.310867,25.494915
2018-07-14,6276.120117,436.085999,76.722397,0.439271,0.207877,,,,,,,,,,,,,,,,,,,,
2018-07-15,6359.640136999999,449.85000599999995,78.939003,0.44589399999999996,0.219871,,,,,,,,,,,,,,,,,,,,
2018-07-16,6741.75,480.65799000000004,84.595901,0.483401,0.23792800000000003,7805.720215,25064.359375,22597.349609,28539.660156,2814.0419920000004,3449.080078,0.8562299999999999,6.6946,112.399002,1238.099976,68.059998,246.44563300000002,16.58,48.905823,87.769997,68.98307,8.589371,100.46991,175.888748,25.948494
2018-07-17,7321.040039,501.002014,89.806099,0.505587,0.252967,7855.120117,25119.890625,22697.359375,28181.679688,2798.125977,3457.5,0.85401,6.6916,112.374001,1225.699951,68.08000200000001,251.89682000000002,16.870001000000002,48.661346,88.58000200000001,69.249252,8.589371,101.794655,176.958725,25.976845
2018-07-18,7370.779785,480.513,86.962097,0.486389,0.2984,7854.439941,25199.289063,22794.189453,28117.419922000005,2787.25708,3485.080078,0.85813,6.7068,113.012001,1226.300049,68.760002,249.920868,16.85,48.633137,88.220001,69.287285,8.608716000000001,102.831429,176.624985,26.392628000000002
2018-07-19,7466.859863,469.618988,86.667702,0.476433,0.30251300000000003,7825.299805,25064.5,22764.679688,28010.859375,2772.544922,3471.639893,0.85869,6.7177,112.791,1222.400024,69.459999,250.24855,16.709999,48.877613000000004,87.379997,68.964058,8.608716000000001,102.49543,175.741531,25.995743
2018-07-20,7354.129883,450.69799800000004,82.754601,0.44699399999999995,0.271492,7820.200195,25058.119141,22697.880859,28224.480469,2829.270996,3460.030029,0.8579899999999999,6.7717,112.362999,1229.5,70.459999,249.116623,16.5,48.811794,87.470001,69.201736,8.657082,102.389832,175.70224,26.04299
2018-07-21,7419.290039,462.43600499999997,84.463898,0.45541000000000004,0.292259,,,,,,,,,,,,,,,,,,,,
2018-07-22,7418.490234000001,459.657013,83.15619699999999,0.44931099999999996,0.283534,,,,,,,,,,,,,,,,,,,,
2018-07-23,7711.109863,450.85299699999996,82.43319699999999,0.445276,0.284384,7841.870117,25044.289063,22396.990234,28256.119141000003,2859.5419920000004,3454.0500490000004,0.85165,6.7581,111.053001,1224.0,67.889999,247.647064,16.66,49.187923,89.239998,69.201736,8.647408,102.322632,176.261765,26.402075
2018-07-24,8424.269531,479.372986,89.285202,0.45762299999999995,0.301456,7840.77002,25241.939453,22510.480469,28662.570313,2905.5620120000003,3483.3100590000004,0.85513,6.792,111.459999,1223.900024,68.519997,246.952042,16.190001000000002,49.065681,91.410004,69.553497,8.753808,101.04588299999999,176.98819,26.477674
2018-07-25,8181.390137,472.493011,86.2817,0.459829,0.331706,7932.240234000001,25414.099609,22614.25,28920.900391000003,2903.646973,3468.4499509999996,0.8557600000000001,6.7905,111.240997,1231.400024,69.300003,250.089706,16.049999,49.300755,91.370003,70.237999,8.898899,101.554665,179.461884,26.534370000000003
2018-07-26,7951.580078,464.036987,84.027496,0.44992,0.309552,7852.180176000001,25527.070313,22586.869141,28781.140625,2882.225098,3509.26001,0.8519700000000001,6.7687,110.845001,1225.300049,69.610001,253.038696,18.35,49.046871,89.139999,69.943268,8.782825,103.052208,176.742783,26.52492
2018-07-27,8165.009765999999,469.665985,84.4636,0.453635,0.316882,7737.419922,25451.060547,22712.75,28804.279297000005,2873.5939940000003,3527.179932,0.8588899999999999,6.7828,111.146004,1222.599976,68.690002,250.23864700000001,18.940001000000002,44.834259,85.459999,69.734131,8.802171000000001,102.54342700000001,174.357407,26.581615000000003
2018-07-28,8192.150391,466.89800999999994,83.624001,0.453667,0.315229,,,,,,,,,,,,,,,,,,,,
2018-07-29,8218.459961,466.665009,84.084099,0.45330600000000004,0.308399,,,,,,,,,,,,,,,,,,,,
2018-07-30,8180.47998,457.08099400000003,82.849899,0.446107,0.295923,7630.0,25306.830078,22544.839844,28733.130858999997,2869.050049,3512.3100590000004,0.8576,6.8127,110.933998,1221.300049,70.129997,242.404404,19.42,44.843662,82.389999,69.50595899999999,8.821517,101.842651,171.89353899999998,26.600515
2018-07-31,7780.439941,433.867004,79.702301,0.435225,0.278009,7671.790039,25415.189453,22553.720703,28583.009766000003,2876.400879,3525.48999,0.85416,6.8149,110.994003,1223.699951,68.760002,243.129242,18.33,45.229191,82.139999,69.686592,8.811844,101.650665,173.208893,26.411528000000004
2018-08-01,7624.910156,420.747009,77.855598,0.445852,0.27626799999999996,7707.290039,25333.820313,22746.699219,28340.740233999997,2824.533936,,0.85546,6.8117,111.807999,1217.900024,67.660004,244.727859,18.48,45.896815999999994,83.459999,69.534477,8.763481,102.092247,173.866577,26.411528000000004
2018-08-02,7567.149901999999,412.621002,76.138802,0.43025399999999997,0.261192,7802.689941,25326.160156,22512.529297,27714.560547000005,2768.0239260000003,3469.209961,0.8572,6.8226,111.620003,1210.599976,68.959999,248.848495,18.790001,46.526829,85.529999,69.496445,8.724791,103.11940799999999,176.232315,26.420972999999996
2018-08-03,7434.390137,418.261993,77.5355,0.440571,0.258956,7812.009765999999,25462.580078,22525.179688,27676.320313,2740.443115,3482.399902,0.86311,6.8328,111.690002,1214.199951,68.489998,250.318069,18.49,46.667877000000004,85.190002,69.753151,8.676425,103.2826,176.772232,26.572167999999998
2018-08-04,7032.850098000001,407.25201400000003,73.1987,0.42850699999999997,0.24072399999999997,,,,,,,,,,,,,,,,,,,,
2018-08-05,7068.47998,410.51599100000004,74.589401,0.433638,0.244218,,,,,,,,,,,,,,,,,,,,
2018-08-06,6951.799805,406.65799,73.88829799999999,0.41408100000000003,0.23470500000000002,7859.680176000001,25502.179688,22507.320313,27819.560547000005,2705.156982,3483.3000490000004,0.86488,6.8332,111.234001,1208.599976,69.010002,252.234421,19.43,46.639492,85.769997,69.743629,8.647408,103.829788,177.812759,26.713911
2018-08-07,6753.120117,380.214996,68.170303,0.381006,0.230672,7883.660156,25628.910156,22662.740234,28248.880858999997,2779.374023,3504.3701170000004,0.8652,6.8541,111.339996,1209.599976,69.16999799999999,255.133789,19.559998999999998,47.017902,86.300003,70.066872,8.637735000000001,104.530556,178.46061699999998,26.836758000000003
2018-08-08,6305.799805,356.613007,62.490398,0.331944,0.201351,7888.330078,25583.75,22644.310547,28359.140625,2744.070068,3493.600098,0.86185,6.8336,111.345001,1212.599976,66.940002,256.59344500000003,19.58,47.263882,86.739998,70.076378,8.637735000000001,104.856949,178.67659,26.902901
2018-08-09,6568.22998,365.588013,63.980801,0.346771,0.221435,7891.779785,25509.230469,22598.390625,28607.300781,2794.38208,3494.1298829999996,0.8612700000000001,6.8352,110.891998,1211.900024,66.809998,254.64726299999998,19.1,47.434162,87.16999799999999,69.895744,8.61839,103.839386,178.568604,26.742259999999998
2018-08-10,6184.709961,334.175995,59.394001,0.32042600000000004,0.22543000000000002,7839.109863,25313.140625,22298.080078,28366.619141000003,2795.310059,3426.280029,0.8677600000000001,6.8172,111.091003,1211.099976,67.629997,252.98902900000002,19.059998999999998,46.213772,87.010002,69.068626,8.453954,101.40106999999999,177.204178,26.430426
2018-08-11,6295.72998,322.112,58.3591,0.301262,0.217665,,,,,,,,,,,,,,,,,,,,
2018-08-12,6322.689941,319.570007,59.328098,0.29786999999999997,0.22360100000000002,,,,,,,,,,,,,,,,,,,,
2018-08-13,6297.569824,286.494995,56.848202,0.277466,0.223559,7819.709961,25187.699219,21857.429688,27936.570313,2785.87207,3409.679932,0.8776,6.8462,110.628998,1191.300049,67.199997,254.309647,19.73,45.835369,87.010002,68.659828,8.366899,101.516266,177.007813,26.175285000000002
2018-08-14,6199.709961,278.932007,54.559399,0.27427199999999996,0.21670599999999998,7870.890137,25299.919922,22356.080078,27752.929688,2780.965088,3409.4399409999996,0.877,6.8894,110.66100300000001,1193.0,67.040001,259.582092,20.02,45.52317,87.730003,68.973579,8.231482000000002,101.276276,178.117081,26.420972999999996
2018-08-15,6308.52002,282.364014,54.500401000000004,0.282005,0.216954,7774.120117,25162.410156,22204.220703,27323.589844,2723.258057,3359.080078,0.88139,6.8847,111.246002,1177.5,65.010002,257.24874900000003,19.700001,44.898788,85.190002,68.155952,8.105737,99.596336,175.937836,26.213082999999997
2018-08-16,6334.72998,288.04599,55.3619,0.29243600000000003,0.21603200000000003,7806.52002,25558.730469,22192.039063,27100.060547000005,2705.191895,3377.5600590000004,0.8815,6.9338,110.57599599999999,1176.199951,65.459999,255.620285,19.33,44.624435,85.32,68.669342,8.202461999999999,99.442741,176.517014,26.562719
2018-08-17,6580.629883,315.72900400000003,61.5144,0.366676,0.23811999999999997,7816.330078,25669.320313,22270.380859,27213.410156,2668.966064,3372.9399409999996,0.8794,6.8815,111.003998,1176.5,65.910004,243.089493,19.77,44.558215999999994,85.449997,68.98307,8.250825,98.713181,176.556259,26.619417
2018-08-18,6423.759765999999,295.81201200000004,57.2757,0.3271,0.224235,,,,,,,,,,,,,,,,,,,,
2018-08-19,6506.069824,300.83401499999997,57.938999,0.343978,0.222723,,,,,,,,,,,,,,,,,,,,
2018-08-20,6308.529785,274.315002,53.996201,0.319283,0.216457,7821.009765999999,25758.689453,22199.0,27598.019531,2698.466064,3393.669922,0.8743,6.8766,110.474998,1186.800049,66.43,246.088181,19.98,43.990601,85.75,69.239754,8.366899,98.578773,176.399216,26.704464
2018-08-21,6488.759765999999,281.944,56.350201,0.335177,0.21470799999999998,7859.169922,25822.289063,22219.730469,27752.789063,2733.825928,3411.6599119999996,0.8702200000000001,6.8568,109.947998,1192.599976,67.349998,251.52943399999998,20.4,45.050156,86.220001,69.562996,8.453954,100.613899,177.047104,26.808405
2018-08-22,6376.709961,271.341003,55.3186,0.319803,0.206896,7889.100098000001,25733.599609,22362.550781,27927.580077999995,2714.60791,3420.179932,0.8638,6.8455,110.134003,1196.300049,67.860001,260.96227999999996,20.9,44.510918,86.949997,69.66757199999999,8.434608,100.988289,177.734207,26.713911
2018-08-23,6534.879883,277.10400400000003,57.5434,0.32770900000000003,0.222162,7878.459961,25656.980469,22410.820313,27790.460938,2724.624023,3419.26001,0.8632,6.8432,110.587997,1187.0,67.83000200000001,264.95385699999997,22.290001,44.444695,87.379997,69.33483100000001,8.328207,101.11308299999999,177.479004,26.591065999999998
2018-08-24,6719.959961,282.96701,57.929798,0.327606,0.219806,7945.97998,25790.349609,22601.769531,27671.869141000003,2729.430908,3427.4399409999996,0.8663,6.8775,111.366997,1206.300049,68.720001,270.29586800000004,23.98,45.087996999999994,90.099998,69.86721800000001,8.40559,102.65863,179.128143,26.685565999999998
2018-08-25,6763.189941,279.64599599999997,57.907902,0.32823,0.217795,,,,,,,,,,,,,,,,,,,,
2018-08-26,6707.259765999999,275.196991,57.334099,0.323776,0.21484,,,,,,,,,,,,,,,,,,,,
2018-08-27,6884.640137,285.602997,60.249901,0.336903,0.225437,8017.899901999999,26049.640625,22799.640625,28271.269531,2780.8989260000003,3456.01001,0.85845,6.8006,111.281998,1209.0,68.870003,273.949829,25.26,45.740757,89.970001,70.542229,8.482971000000001,104.261765,180.953979,27.044645000000003
2018-08-28,7096.279785,296.49899300000004,63.024399,0.351837,0.23474499999999998,8030.040039,26064.019531,22813.470703,28351.619141000003,2777.980957,3447.570068,0.8559,6.8133,111.137001,1207.400024,68.529999,272.440582,25.049999,45.948890999999996,90.610001,70.58025400000001,8.444281,104.65535,181.219009,27.016298
2018-08-29,7047.160156,289.31201200000004,61.7672,0.344803,0.22621100000000002,8109.689941,26124.570313,22848.220703,28416.439452999995,2769.294922,3456.1298829999996,0.85534,6.8042,111.162003,1204.5,69.510002,276.672791,25.200001,46.119171,92.620003,70.998566,8.492644,105.25052600000001,183.309875,27.006849
2018-08-30,6978.22998,284.105011,60.315201,0.335444,0.220902,8088.359863,25986.919922,22869.5,28164.050781,2737.737061,3430.98999,0.8539899999999999,6.8187,111.711998,1197.699951,70.25,275.997192,24.889999,45.6367,92.089996,70.390106,8.366899,104.12737299999999,182.985977,26.798958000000002
2018-08-31,7037.580078,283.003998,61.925499,0.335332,0.22207600000000002,8109.540039,25964.820313,22865.150391,27888.550781,2725.25,3392.899902,0.85729,6.8431,110.999001,1200.300049,69.800003,278.84848,25.17,45.816444,92.33000200000001,70.171448,8.434608,104.57856,183.221542,26.770609000000004
2018-09-01,7193.25,295.341003,65.95099599999999,0.347721,0.22972199999999998,,,,,,,,,,,,,,,,,,,,
2018-09-02,7272.720215,294.371002,65.649399,0.342523,0.224744,,,,,,,,,,,,,,,,,,,,
2018-09-03,7260.060059,289.259003,65.373199,0.335961,0.225325,,,22707.380859,27712.539063,2720.7338870000003,3394.98999,0.8619899999999999,6.8346,111.143997,,,,,,,,,,,
2018-09-04,7361.660156,285.722992,67.7099,0.331652,0.23126799999999997,8091.25,25952.480469,22696.900391,27973.339844,2750.580078,3359.360107,0.86092,6.8221,111.087997,1192.699951,69.870003,281.848755,28.059998999999998,45.371807000000004,93.07,69.781662,8.308863,105.336929,182.436264,26.902901
2018-09-05,6792.830078,232.330994,58.437698,0.28360100000000005,0.20743699999999998,7995.169922,25974.990234,22580.830078,27243.849608999997,2704.336914,3315.6201170000004,0.8630700000000001,6.8425,111.460999,1194.900024,68.720001,276.60321,28.51,45.144764,89.050003,69.401375,8.260499000000001,104.760948,180.080322,26.921803999999998
2018-09-06,6529.169922,230.21499599999999,57.486198,0.30271,0.207484,7922.72998,25995.869141,22487.939453,26974.820313,2691.593018,3295.949951,0.85946,6.83,111.44899699999999,1197.900024,67.769997,270.94043,27.84,44.709579,89.0,69.15419,8.260499000000001,102.04424300000001,178.470459,26.798958000000002
2018-09-07,6467.069824,217.20300299999997,56.1978,0.291435,0.20766199999999999,7902.540039,25916.539063,22307.060547,26973.470702999995,2702.301025,3293.360107,0.8605799999999999,6.8344,110.495003,1193.599976,67.75,270.086029,27.379998999999998,43.943295,88.82,68.86898000000001,8.212135,101.593063,177.78329499999998,26.770609000000004
2018-09-08,6225.97998,197.951004,53.244597999999996,0.279333,0.194437,,,,,,,,,,,,,,,,,,,,
2018-09-09,6300.859863000001,196.923996,54.924198,0.27868000000000004,0.192781,,,,,,,,,,,,,,,,,,,,
2018-09-10,6329.700195,197.078995,54.595797999999995,0.270321,0.190839,7924.160156,25857.070313,22373.089844,26613.419922,2669.485107,3309.280029,0.8649700000000001,6.8391,110.91999799999999,1193.0,67.540001,272.937286,29.889999,43.801384000000006,89.800003,68.98307,8.212135,102.58183299999999,178.382111,26.742259999999998
2018-09-11,6321.200195,185.065994,52.367298,0.26371,0.201071,7972.470215,25971.060547,22664.689453,26422.550781,2664.800049,3311.659912,0.8623700000000001,6.8553,111.148003,1195.400024,69.25,271.019867,30.1,42.505322,91.43,69.192223,8.241154,101.29547099999999,179.75640900000002,26.770609000000004
2018-09-12,6351.799805,183.330994,51.656601,0.27008699999999997,0.198293,7954.22998,25998.919922,22604.609375,26345.039063,2656.110107,3326.600098,0.86236,6.8744,111.60700200000001,1204.699951,70.370003,266.449951,32.209998999999996,42.505322,92.400002,69.325317,8.260499000000001,100.13391899999999,179.226303,26.52492
2018-09-13,6517.310059,211.354004,54.5364,0.28058299999999997,0.207806,8013.709961,26145.990234,22821.320313,27014.490233999997,2686.5778809999997,3333.679932,0.8599,6.8599,111.220001,1202.0,68.589996,269.569458,30.48,43.110786,92.190002,69.800667,8.212135,101.36267099999999,181.14048799999998,26.487121999999996
2018-09-14,6512.709961,211.748993,56.5765,0.277159,0.201743,8010.040039,26154.669922,23094.669922,27286.410156,2681.643066,3344.6298829999996,0.8553,6.8429,112.012001,1195.0,68.989998,274.62619,32.720001,43.082405,90.779999,69.857712,8.192791999999999,102.409035,180.610413,26.676111
2018-09-15,6543.200195,223.07400499999997,56.7131,0.282008,0.203202,,,,,,,,,,,,,,,,,,,,
2018-09-16,6517.180176,220.589005,56.972698,0.28116599999999997,0.20651,,,,,,,,,,,,,,,,,,,,
2018-09-17,6281.200195,197.875,52.540501,0.272251,0.196827,7895.790039,26062.119141,,26932.849608999997,2651.7890629999997,3346.110107,0.85992,6.8656,111.95300300000001,1199.699951,68.910004,272.142517,32.43,42.96888,88.68,69.629532,8.212135,101.02668,178.009064,26.562719
2018-09-18,6371.299805,209.975006,54.097198,0.32186,0.20841700000000002,7956.109863,26246.960938,23420.539063,27084.660156,2699.949951,3358.459961,0.85696,6.8555,111.690002,1196.800049,69.849998,269.25149500000003,31.93,43.612183,89.720001,70.123917,8.308863,101.794655,179.481552,26.695013
2018-09-19,6398.540039,209.96899399999998,54.334499,0.32605300000000004,0.20656300000000002,7950.040039,26405.759766,23672.519531,27407.369141000003,2730.850098,3368.5600590000004,0.8561700000000001,6.8602,112.277,1202.199951,71.120003,270.205292,31.209999,43.659489,89.309998,70.304535,8.337881,102.025047,179.344101,27.148591999999997
2018-09-20,6519.669922,224.59100299999997,56.634399,0.44991800000000004,0.231897,8028.22998,26656.980469,23674.929688,27477.669922000005,2729.243896,3403.1201170000004,0.85656,6.8469,112.317001,1206.199951,70.800003,264.54245,31.18,44.652821,90.599998,70.970039,8.424935000000001,103.340202,181.326996,27.384829999999997
2018-09-21,6734.950195,246.584,60.722801000000004,0.561462,0.24921100000000002,7986.959961,26743.5,23869.929688,27953.580077999995,2797.485107,3430.8100590000004,0.84919,6.8459,112.495003,1196.199951,70.779999,261.730927,31.02,44.141968,90.620003,71.008064,8.453954,102.821823,180.335556,27.278528
2018-09-22,6721.97998,240.479996,60.4366,0.5707979999999999,0.239225,,,,,,,,,,,,,,,,,,,,
2018-09-23,6710.629883,244.330002,61.366402,0.570689,0.281478,,,,,,,,,,,,,,,,,,,,
2018-09-24,6595.410156,228.729996,57.969101,0.494712,0.259048,7993.25,26562.050781,,27499.390625,,3410.4399409999996,0.8509899999999999,6.8567,112.524002,1199.300049,72.08000200000001,263.966217,32.610001000000004,44.378475,89.620003,70.67531600000001,8.376572,103.551392,180.837067,26.974802
2018-09-25,6446.470215,218.50500499999998,57.537601,0.526941,0.252306,8007.470215,26492.210938,23940.259766,,2781.138916,3419.780029,0.85085,6.8734,112.78600300000001,1200.0,72.279999,266.658569,32.57,43.432438,90.040001,70.817932,8.337881,101.900261,181.08291599999998,26.870390000000004
2018-09-26,6495.0,215.847,57.3955,0.516308,0.244767,7990.370117,26385.279297,24033.789063,27816.869141000003,2806.8129879999997,3433.149902,0.85011,6.8663,112.969002,1194.0,71.57,265.17828399999996,32.189999,43.233771999999995,89.849998,70.770393,8.337881,100.997887,181.21078500000002,26.547682000000002
2018-09-27,6676.75,228.494003,62.979401,0.541381,0.259216,8041.970215,26439.929688,23796.740234,27715.669922000005,2791.774902,3449.790039,0.8511700000000001,6.8761,112.704002,1182.300049,72.120003,265.655121,32.59,43.404057,88.989998,70.770393,8.328207,101.631462,182.74487299999998,26.452765999999997
2018-09-28,6644.129883,222.401993,61.8951,0.539112,0.254127,8046.350098000001,26458.310547,24120.039063,27788.519531,2821.350098,3399.1999509999996,0.8593,6.8803,113.35700200000001,1191.5,73.25,279.186279,30.889999,44.737968,87.839996,70.599274,8.318536,102.18824000000001,182.705521,26.177515
2018-09-29,6601.959961,231.63499500000003,61.606899,0.571228,0.25390799999999997,,,,,,,,,,,,,,,,,,,,
2018-09-30,6625.560059,232.848007,61.141899,0.581572,0.25959899999999997,,,,,,,,,,,,,,,,,,,,
2018-10-01,6589.620117,230.768005,60.208099,0.576461,0.258404,8037.299805,26651.210938,24245.759766,,,3414.1599119999996,0.86167,6.8679,113.795998,1187.099976,75.300003,287.471832,31.42,43.943295,87.550003,70.79892,8.29919,102.457039,183.079224,26.281921
2018-10-02,6556.100098,227.181,59.705399,0.520837,0.248286,7999.549805,26773.939453,24270.619141,27126.380858999997,,3388.98999,0.86374,6.8679,113.945999,1202.400024,75.230003,284.610657,29.02,45.504253000000006,86.68,70.561234,8.366899,102.380234,182.666214,26.281921
2018-10-03,6502.589844,220.488998,57.477501000000004,0.528162,0.24113600000000002,8025.089844,26828.390625,24110.960938,27091.259766000003,,3405.4799799999996,0.86567,6.8679,113.577003,1198.300049,76.410004,284.858978,28.43,46.128632,87.150002,70.513695,8.328207,102.77381899999999,182.862885,26.5287
2018-10-04,6576.689941,222.218002,58.279499,0.526606,0.24427800000000002,7879.509765999999,26627.480469,23975.619141,26623.869141,,3375.080078,0.87136,6.8678,114.486,1197.199951,74.33000200000001,277.46756,27.780001000000002,45.532635,84.339996,69.76265,8.212135,100.46030400000001,179.352142,26.709035999999998
2018-10-05,6622.47998,227.600998,58.766201,0.519026,0.24519200000000002,7788.450195,26447.050781,23783.720703,26572.570313,,3345.51001,0.8682,6.8679,113.893997,1201.199951,74.339996,268.09906,27.35,44.491997,83.18,69.353859,8.1541,98.17558299999999,177.15918,26.576155
2018-10-06,6588.310059,225.11999500000002,57.844101,0.48808199999999996,0.239771,,,,,,,,,,,,,,,,,,,,
2018-10-07,6602.950195,226.119003,58.160301000000004,0.48203900000000005,0.24513800000000002,,,,,,,,,,,,,,,,,,,,
2018-10-08,6652.22998,229.25500499999998,59.412601,0.48975100000000005,0.249009,7735.950195,26486.779297,,26202.570313,2716.51001,3309.719971,0.8678600000000001,6.8589,113.714996,1184.400024,74.290001,264.035736,26.459999,44.491997,80.550003,69.239754,8.221808,97.023628,176.077438,26.756493
2018-10-09,6642.640136999999,227.981995,58.713299,0.479857,0.24391500000000002,7738.02002,26430.570313,23469.390625,26172.910156,2721.012939,3321.790039,0.8700100000000001,6.9298,113.097,1187.199951,74.959999,263.807312,27.24,44.037898999999996,80.029999,69.106659,8.231482000000002,96.84123199999999,176.64781200000002,26.652088
